bw,delay,loss,queue,packet_loss_ratio,rtt,jitter,throughput
20,47.23554211534762,0,100,60,162.5,47.94788837894741,8.0
10,31.915020739654945,0,50,60,140.25,57.7660511604062,4.0
20,19.082633020972438,0,50,50,59.88,4.008366250731089,10.0
20,38.65531240232669,5,100,60,153.0,63.67626454705604,8.0
5,25.45797519899197,0,50,60,155.0,10.03327796219494,2.0
20,15.836377817138501,5,100,50,103.38,27.24164091973903,10.0
20,20.5350496574156,2,200,50,197.4,42.45939236494088,10.0
50,31.668818923259487,5,100,40,448.3333333333333,39.35310237664455,30.0
20,40.4548683117763,0,100,60,168.5,64.08587988004847,8.0
50,39.08357723381773,2,100,50,465.4,91.58220351138097,25.0
10,8.34941670104849,2,200,30,361.85714285714283,100.09233832055374,7.0
50,41.060969703183744,0,50,60,487.25,66.6001751749448,20.0
20,19.40044049322205,5,200,70,181.33333333333334,41.428653530296316,6.000000000000001
10,16.0144392452514,0,200,80,371.5,146.37110370561533,1.9999999999999996
10,19.168623689526527,1,200,40,387.6666666666667,71.09055258377633,6.0
5,9.280124496648487,0,100,70,276.0,38.1051177665153,1.5000000000000002
20,9.867193682070962,2,200,80,151.5,0.7071067811865476,3.999999999999999
10,47.39451018269446,0,50,50,133.6,36.705585406038686,5.0
50,22.18484513948804,2,100,20,423.875,56.02916969885291,40.0
50,6.603330870251982,1,100,30,375.2857142857143,48.59600218712881,35.0
10,16.401252561564426,2,200,40,356.0,99.96599421803397,6.0
5,11.939698214594827,0,50,70,172.0,26.851443164195103,1.5000000000000002
20,16.921851844041328,0,100,70,156.66666666666666,18.583146486355137,6.000000000000001
10,17.774715036890193,0,100,80,295.5,21.920310216782973,1.9999999999999996
5,26.236160113954647,2,50,60,161.75,13.30100246848585,2.0
10,20.820946428880852,2,200,60,308.0,31.52776554086889,4.0
50,26.512640160247937,2,200,50,490.4,86.58117578319204,25.0
50,36.411939320337396,5,50,80,421.5,12.020815280171307,9.999999999999998
50,15.386357557441364,0,200,50,432.6,30.94834405909305,25.0
10,29.464461025773264,5,200,60,367.0,92.59229629582222,4.0
10,34.56908769969775,5,100,50,175.2,26.56501458685841,5.0
5,17.772040832582334,1,200,50,604.8,161.9172628227145,2.5
10,9.275411454424185,2,200,80,280.5,13.435028842544403,1.9999999999999996
10,25.86231047849245,1,200,60,349.5,59.87486951969081,4.0
50,40.85923368555927,1,200,40,650.3333333333334,188.42788187173008,30.0
10,25.324092783324343,0,100,80,184.5,48.79036790187178,1.9999999999999996
10,28.794544061772687,2,100,50,214.8,58.461098176479716,5.0
50,42.06710711645664,5,50,70,479.0,63.85138996137829,15.000000000000002
10,34.83111549047745,0,100,60,171.75,15.348724159790395,4.0
10,36.1169524990688,2,100,20,221.875,38.005403751120895,8.0
50,46.62840024999444,5,100,50,436.2,57.53433757331356,25.0
50,37.430651641332595,2,200,20,548.75,34.62348501069345,40.0
5,34.1201613559729,0,50,90,244.0,0.0,0.4999999999999999
10,29.501907230206143,2,50,70,94.73333333333333,4.398105652816142,3.0000000000000004
10,46.34618660083717,0,50,60,153.75,44.54492114708477,4.0
5,17.556363442413343,1,100,50,302.8,42.72821082142336,2.5
10,10.271511775304418,5,100,30,152.0,22.78888618018295,7.0
5,42.80247545605764,2,50,60,184.0,18.239152027072603,2.0
20,23.491301452691534,0,100,60,124.775,26.00389393917765,8.0
5,35.634725126471864,5,50,20,199.75,46.83329096761344,4.0
50,29.667586385245464,2,50,50,386.2,43.785842460777204,25.0
5,14.464677057657994,1,50,50,159.2,30.882033611794416,2.5
20,6.808867477512692,5,200,60,272.25,80.51242140191785,8.0
20,32.31957416791697,1,200,40,290.8333333333333,116.34503284054144,12.0
20,17.062313774555037,5,100,60,96.55,10.342952512057021,8.0
50,29.22576864662726,0,100,30,410.0,67.06961557466491,35.0
20,44.58547118724387,5,50,70,96.83333333333333,6.240459384799595,6.000000000000001
10,38.56569696815376,2,200,50,442.0,110.60967407962109,5.0
5,32.45413451647502,2,100,50,306.6,39.83465827643059,2.5
50,44.38449222558283,1,50,50,514.4,115.56945963359004,25.0
5,18.241935589530208,0,200,30,533.1428571428571,76.86661297648148,3.5
20,29.364046000219915,2,50,60,96.825,47.252327984978685,8.0
20,6.897710513465276,5,100,30,143.7,80.74195522362172,14.0
10,10.886882446294262,0,100,70,166.33333333333334,38.552993831002716,3.0000000000000004
20,42.2810273251132,0,50,90,91.2,0.0,1.9999999999999996
5,28.553393473232294,1,100,80,345.0,24.041630560342615,0.9999999999999998
10,31.52592623412241,1,200,60,408.5,102.02123961868594,4.0
20,49.842645268149184,1,100,60,212.25,56.700235155303076,8.0
10,29.07569215871414,2,200,30,342.14285714285717,38.59373252843252,7.0
5,37.98253710455918,1,100,50,388.0,78.92401408950256,2.5
20,33.512262346337295,1,200,70,221.66666666666666,47.056703383612984,6.000000000000001
10,22.988593677851416,0,50,60,99.125,13.881252345039574,4.0
50,5.668976175667245,5,200,50,437.4,28.944775003444057,25.0
5,25.274325238595775,1,50,50,191.8,25.44995088403905,2.5
5,43.8698349070111,1,100,40,323.3333333333333,36.445392941586825,3.0
5,31.155339660811645,5,100,40,311.1666666666667,39.311151937671156,3.0
20,12.628996582710567,0,200,90,153.0,0.0,1.9999999999999996
50,22.809146394056697,5,100,60,364.5,26.463811768778385,20.0
5,13.881571350589283,0,50,50,184.2,35.18806615885562,2.5
5,21.72925108037467,0,200,30,506.7142857142857,41.732139036615756,3.5
10,7.1623127316111175,2,50,60,137.725,74.75236339630563,4.0
5,27.444938121856005,0,100,10,325.8888888888889,35.60352666676591,4.5
20,34.261965092038345,5,200,100,,0.0,0.0
10,10.575824908834198,5,200,40,450.1666666666667,113.82340122605135,6.0
50,26.003113854171705,2,200,50,417.0,42.391036788453285,25.0
50,30.22033361296866,0,200,40,550.8333333333334,63.64720470426543,30.0
5,34.0608501853929,5,100,60,322.0,32.103997674225354,2.0
5,20.419482986715366,2,100,60,385.25,56.079556584076755,2.0
5,9.197786818795784,0,200,50,624.6,93.02042786399124,2.5
5,27.633134831356813,5,200,30,541.7142857142857,23.97717168276446,3.5
20,30.075749660065792,1,200,80,198.5,38.890872965260115,3.999999999999999
50,22.28082691982324,1,50,50,342.8,32.21335126931068,25.0
10,20.325752709519556,0,200,20,290.75,30.588279734938627,8.0
20,17.097467381153265,0,200,80,274.0,41.012193308819754,3.999999999999999
5,41.092119271141975,0,50,60,203.5,37.063009411901064,2.0
50,20.27363141956586,2,50,60,389.75,42.43720851642656,20.0
20,8.809263414825676,5,50,40,75.78333333333333,52.22188876962099,12.0
5,6.564131985677141,0,100,50,361.6,53.48644688142969,2.5
5,44.69053847284699,5,50,20,175.25,9.035643703846292,4.0
10,8.288749705568163,2,50,30,95.37142857142857,32.72764958897977,7.0
50,21.73599941510735,2,100,50,393.2,57.32538704622935,25.0
10,36.46455290248234,5,50,20,128.1125,43.45192540530939,8.0
5,37.10213225704025,5,200,20,514.125,69.85380141000611,4.0
5,36.328683562218494,2,50,70,196.0,30.347981810987037,1.5000000000000002
50,14.327958938556023,0,200,40,453.8333333333333,52.41151273018808,30.0
20,31.205363564459965,0,100,60,158.75,38.69000732316636,8.0
10,15.022520704661817,1,200,30,404.42857142857144,122.78824203054778,7.0
5,19.536594256938063,5,50,30,157.57142857142858,19.688043265369153,3.5
20,42.808129040763625,0,50,30,99.67142857142858,17.62760281355298,14.0
5,24.61890206832957,2,50,60,148.5,3.415650255319866,2.0
20,22.98906915324855,0,50,70,77.1,4.750789408087881,6.000000000000001
20,35.38803474016068,0,50,70,151.33333333333334,27.061657993059725,6.000000000000001
5,5.856894890678897,5,200,40,516.8333333333334,26.49842762630769,3.0
10,7.679889996361153,0,200,60,320.25,102.13512291730663,4.0
5,6.268369595451553,5,200,10,524.8888888888889,48.96540729036277,4.5
5,43.63557361089427,2,100,30,320.57142857142856,38.48747477148526,3.5
50,14.821583809522597,5,50,50,337.8,27.22498852157701,25.0
50,24.993494194816034,2,100,40,401.5,57.54563406549623,30.0
10,48.012259507414285,1,200,40,340.1666666666667,47.05493243717035,6.0
5,8.463697583474834,0,200,40,569.1666666666666,142.7198888265636,3.0
20,14.13417647573291,2,200,40,191.5,43.633702570375576,12.0
50,7.103675899781117,1,50,30,411.57142857142856,68.15388749699008,35.0
10,18.506045930906435,1,50,40,109.45,36.910418583375616,6.0
5,40.104099543175046,1,50,20,220.25,49.956409570172845,4.0
50,26.86237592562852,2,100,30,453.0,85.19585279421372,35.0
50,14.319285129620274,5,100,30,458.57142857142856,43.073027688864805,35.0
5,32.85768264778352,1,50,50,167.8,6.906518659932803,2.5
10,8.708914413160658,1,50,30,87.64285714285714,14.417912139980272,7.0
50,12.493711809959057,2,50,30,389.85714285714283,52.84388508121058,35.0
50,14.232419430304711,0,200,50,440.6,56.57119408320811,25.0
5,41.130841032358695,1,200,60,636.75,88.19060796555002,2.0
5,48.53420624573265,1,50,50,188.6,14.570518178843194,2.5
10,12.565998207887827,2,200,30,310.14285714285717,43.24514836536993,7.0
5,33.466899888997595,5,200,20,555.75,77.85471817980682,4.0
20,28.226747402349556,1,50,60,80.65,20.329371198670493,8.0
50,27.304710020962723,0,50,60,410.25,38.39596332949598,20.0
50,22.13083474054952,2,100,60,387.0,57.80426743185431,20.0
20,29.926273261165413,0,200,90,241.0,0.0,1.9999999999999996
20,7.886291116511549,1,200,60,223.5,93.34345183246653,8.0
50,37.19438149189397,1,200,40,510.8333333333333,61.972305642655144,30.0
20,10.275828982015984,0,100,80,88.3,0.0,3.999999999999999
50,47.313789921450045,5,50,90,428.0,0.0,4.999999999999999
10,7.726046508628431,0,100,40,170.16666666666666,49.028223164486256,6.0
5,11.266918377212114,2,100,50,267.4,17.854971296532515,2.5
5,6.343336944094081,2,100,50,325.4,97.57971100592582,2.5
10,33.85219130028054,0,200,60,390.75,76.70886519822855,4.0
50,10.575341954858132,1,50,60,402.75,22.75045787085028,20.0
5,47.47298809331447,1,200,40,724.1666666666666,196.16260262003732,3.0
50,18.93664359947335,2,100,40,442.0,36.502054736685714,30.0
20,5.5558917861759936,2,50,90,150.0,0.0,1.9999999999999996
10,21.639284254816758,2,200,50,459.8,128.8863840752777,5.0
20,42.95356506778076,5,50,80,115.65,28.779245994292488,3.999999999999999
5,8.743983964200554,0,50,80,226.5,17.67766952966369,0.9999999999999998
10,11.045936548975135,1,50,70,111.3,36.05509672709255,3.0000000000000004
20,28.00994658289839,1,100,40,192.83333333333334,62.06904757338126,12.0
50,11.191515710254187,1,50,50,360.6,34.68140712254911,25.0
20,8.000375249529979,2,50,60,84.625,32.29534280150416,8.0
5,21.56170855491091,0,200,30,573.7142857142857,79.6109588053351,3.5
10,11.828190991697795,2,50,50,101.4,31.674279786602884,5.0
50,26.702694145483367,5,100,40,464.6666666666667,99.63065124080373,30.0
10,36.308789408543014,5,100,80,248.0,56.568542494923804,1.9999999999999996
20,48.82333499689148,0,100,70,172.33333333333334,79.95206897468842,6.000000000000001
5,27.35392839640676,2,50,20,170.625,29.4857713869879,4.0
5,41.80952204730389,5,200,20,623.125,73.51469726718403,4.0
10,10.328058258229149,1,200,80,362.5,61.518289963229634,1.9999999999999996
20,12.06030967241421,2,100,70,85.9,1.5524174696260065,6.000000000000001
50,21.96329590383972,5,200,30,494.57142857142856,59.67092296603973,35.0
10,33.853555581764084,0,50,50,121.34,31.82762950645241,5.0
